,Binomial,Category,Common name,Family,Notes,Order,colour,common_name_in_url,size,url,"('nsw', 'vic', 'tas', 'act', 'sa', 'wa', 'nt', 'qld')",nsw,vic,tas,act,sa,wa,nt,qld,min_weight,max_weight,min_length,max_length,images_url,voice_url,Description,Sourcescolour
884,Motacilla taivana,Wagtails and pipits,Green-headed yellow wagtail,Motacillidae,,Passeriformes,,Green-headed_yellow_wagtail,,,,,,,,,,,,,,,,,,,
